cell,species,cell_types,genes,genome
4408,Ametropodidae_4408,55,,
4409,Acanthametropodidae_4409,55,,
4410,Nesameletidae_4410,55,,
4411,Ameletidae_4411,55,,
4412,Rallidentidae_4412,55,,
4413,Siphlonuridae_4413,55,,
4414,Leptophlebiidae_4414,55,,
4415,Coloburiscidae_4415,55,,
4416,Oniscigastridae_4416,55,,
4417,Arthropleidae_4417,55,,
4418,Pseudironidae_4418,55,,
4419,Heptageniidae_4419,55,,
4420,Isonychiidae_4420,55,,
4421,Oligoneuriidae_4421,55,,
4422,Palingeniidae_4422,55,,
4423,Ephemeridae_4423,55,,
4424,Behningiidae_4424,55,,
4425,Euthyplociidae_4425,55,,
4426,Polymitarcyidae_4426,55,,
4427,Ephemerellidae_4427,55,,
4428,Teloganodidae_4428,55,,
4429,Leptohyphidae_4429,55,,
4430,Caenidae_4430,55,,
4431,Neoephemeridae_4431,55,,
4432,Potamanthidae_4432,55,,
4433,Siphlaenigmatidae_4433,55,,
4434,Baetiscidae_4434,55,,
4435,Prosopistomatidae_4435,55,,
4436,Ichthybotidae_4436,55,,
4437,Metropodidae_4437,55,,
4438,Baetidae_4438,55,,
4439,Machilidae_4439,55,,
4440,Meinertellidae_4440,55,,
4441,Eosentomidae_4441,55,,
4442,Sinentomidae_4442,55,,
4443,Fujientomidae_4443,55,,
4444,Acerentomidae_4444,55,,
4445,Hesperentomidae_4445,55,,
4446,Neelidae_4446,55,,
4447,Isotomidae_4447,55,,
4448,Odontellidae_4448,55,,
4449,Onychiuridae_4449,55,,
4450,Tullbergiidae_4450,55,,
4451,Brachystomellidae_4451,55,,
4452,Neanuridae_4452,55,,
4453,Hypogastruridae_4453,55,,
4454,Poduridae_4454,55,,
4455,Oncopoduridae_4455,55,,
4456,Tomoceridae_4456,55,,
4457,Entomobryidae_4457,55,,
4458,Entomobryidae_4458,55,,
4459,Paronellidae_4459,55,,
4460,Orchesellidae_4460,55,,
4461,Katiannidae_4461,55,,
4462,Bourletiellidae_4462,55,,
4463,Sminthuridae_4463,55,,
4464,Dicyrtomidae_4464,55,,
4465,Octostigmatidae_4465,55,,
4466,Japygidae_4466,55,,
4467,Parajapygidae_4467,55,,
4468,Campodeidae_4468,55,,
4469,Oncaeidae_4469,55,,
4470,Cyclopidae_4470,55,,
4471,Caligidae_4471,55,,
4472,Pennellidae_4472,55,,
4473,Euchaetidae_4473,55,,
4474,Temoridae_4474,55,,
4475,Calanidae_4475,55,,
4476,Diaptomidae_4476,55,,
4477,Sacculinidae_4477,55,,
4478,Peltogastridae_4478,55,,
4479,Pollicipedidae_4479,55,,
4480,Lithotryidae_4480,55,,
4481,Pollicipedidae_4481,55,,
4482,Verrucidae_4482,55,,
4483,Chelonibiidae_4483,55,,
4484,Coronulidae_4484,55,,
4485,Balanidae_4485,55,,
4486,Balanidae_4486,55,,
4487,Balanidae_4487,55,,
4488,Pyrgomatidae_4488,55,,
4489,Tetraclitidae_4489,55,,
4490,Elminiidae_4490,55,,
4491,Pachylasmatidae_4491,55,,
4492,Chthamalidae_4492,55,,
4493,Chthamalidae_4493,55,,
4494,Catophragmidae_4494,55,,
4495,Chthamalidae_4495,55,,
4496,Poecilasmatidae_4496,55,,
4497,Heteralepadidae_4497,55,,
4498,Lepadidae_4498,55,,
4499,Scalpellidae_4499,55,,
4500,Neoverrucidae_4500,55,,
4501,Neobrachylepadidae_4501,55,,
4502,Neolepadidae_4502,55,,
4503,Calanticidae_4503,55,,
4504,Iblidae_4504,55,,
4505,Anaspididae_4505,55,,
4506,Koonungidae_4506,55,,
4507,Leptocheliidae_4507,55,,
4508,Melitidae_4508,55,,
4509,Hadziidae_4509,55,,
4510,Metacrangonyctidae_4510,55,,
4511,Talitridae_4511,55,,
4512,Hyalidae_4512,55,,
4513,Chiltoniidae_4513,55,,2719.15
4514,Caprellidae_4514,55,,
4515,Podoceridae_4515,55,,
4516,Ampithoidae_4516,55,,
4517,Crangonyctidae_4517,55,,
4518,Crangonyctidae_4518,55,,
4519,Niphargidae_4519,55,,
4520,Crangonyctidae_4520,55,,
4521,Allocrangonyctidae_4521,55,,
4522,Eulimnogammaridae_4522,55,,
4523,Acanthogammaridae_4523,55,,
4524,Pallaseidae_4524,55,,
4525,Eulimnogammaridae_4525,55,,
4526,Typhlogammaridae_4526,55,,
4527,Gammaridae_4527,55,,
4528,Micruropodidae_4528,55,,
4529,Pontogammaridae_4529,55,,
4530,Anisogammaridae_4530,55,,
4531,Macrohectopidae_4531,55,,
4532,Melphidippidae_4532,55,,
4533,Synopiidae_4533,55,,
4534,Lysianassidae_4534,55,,
4535,Uristidae_4535,55,,
4536,Lysianassidae_4536,55,,
4537,Scopelocheiridae_4537,55,,
4538,Vicmusiidae_4538,55,,
4539,Acanthonotozomellidae_4539,55,,
4540,Epimeriidae_4540,55,,
4541,Dikwidae_4541,55,,
4542,Epimeriidae_4542,55,,
4543,Stilipedidae_4543,55,,
4544,Leucothoidae_4544,55,,
4545,Eusiridira_4545,55,,
4546,Vibiliidae_4546,55,,
4547,Hyperiidae_4547,55,,
4548,Phreatoicopsidae_4548,55,,
4549,Paranthuridae_4549,55,,
4550,Janiridae_4550,55,,
4551,Munnopsidae_4551,55,,
4552,Desmosomatidae_4552,55,,
4553,Nannoniscidae_4553,55,,
4554,Janirellidae_4554,55,,
4555,Mesosignidae_4555,55,,
4556,Ischnomesidae_4556,55,,
4557,Macrostylidae_4557,55,,
4558,Haploniscidae_4558,55,,
4559,Dendrotionidae_4559,55,,
4560,Haplomunnidae_4560,55,,
4561,Dendrotionidae_4561,55,,
4562,Dendrotionidae_4562,55,,
4563,Janiridae_4563,55,,
4564,Joeropsidae_4564,55,,
4565,Acanthaspidiidae_4565,55,,
4566,Stenetriidae_4566,55,,
4567,Asellidae_4567,55,,
4568,Stenasellidae_4568,55,,
4569,Tylidae_4569,55,,
4570,Trichoniscidae_4570,55,,
4571,Platyarthridae_4571,55,,
4572,Porcellionidae_4572,55,,
4573,Armadillidiidae_4573,55,,
4574,Trachelipodidae_4574,55,,
4575,Actaeciidae_4575,55,,
4576,Cylisticidae_4576,55,,
4577,Philosciidae_4577,55,,
4578,Oniscidae_4578,55,,
4579,Platyarthridae_4579,55,,
4580,Alloniscidae_4580,55,,
4581,Armadillidae_4581,55,,
4582,Halophilosciidae_4582,55,,
4583,Ligiidae_4583,55,,
4584,Bopyridae_4584,55,,
4585,Dajidae_4585,55,,
4586,Hypsimetopidae_4586,55,,
4587,Amphisopidae_4587,55,,
4588,Phreatoicidae_4588,55,,
4589,Serolidae_4589,55,,
4590,Sphaeromatidae_4590,55,,
4591,Idoteidae_4591,55,,
4592,Holognathidae_4592,55,,
4593,Arcturidae_4593,55,,
4594,Chaetiliidae_4594,55,,
4595,Aegidae_4595,55,,
4596,Cirolanidae_4596,55,,
4597,Gnathiidae_4597,55,,
4598,Mysidae_4598,55,,
4599,Parapseudidae_4599,55,,
4600,Benthesicymidae_4600,55,,
4601,Aristeidae_4601,55,,
4602,Solenoceridae_4602,55,,269.29
4603,Penaeidae_4603,55,,
4604,Penaeidae_4604,55,,
4605,Penaeidae_4605,55,,
4606,Penaeidae_4606,55,,
4607,Sicyoniidae_4607,55,,
4608,Sergestidae_4608,55,,
4609,Stenopodidea_4609,55,,
4610,Polychelidae_4610,55,,
4611,Chirostylidae_4611,55,,
4612,Munididae_4612,55,,
4613,Galatheidae_4613,55,,
4614,Porcellanidae_4614,55,,
4615,Aeglidae_4615,55,,
4616,Munidopsidae_4616,55,,
4617,Kiwaidae_4617,55,,
4618,Lomidae_4618,55,,
4619,Coenobitidae_4619,55,,
4620,Diogenidae_4620,55,,
4621,Paguridae_4621,55,,
4622,Paguridae_4622,55,,
4623,Paguridae_4623,55,,
4624,Lithodidae_4624,55,,
4625,Pomatochelidae_4625,55,,
4626,Pylochelidae_4626,55,,2292.08
4627,Parapaguridae_4627,55,,
4628,Blepharipodidae_4628,55,,
4629,Albuneidae_4629,55,,
4630,Hippidae_4630,55,,
4631,Cymonomidae_4631,55,,
4632,Dynomenidae_4632,55,,
4633,Dromiidae_4633,55,,
4634,Dynomenidae_4634,55,,
4635,Homolidae_4635,55,,
4636,Latreilliidae_4636,55,,
4637,Homolidae_4637,55,,
4638,Tymolidae_4638,55,,
4639,Raninidae_4639,55,,
4640,Varunidae_4640,55,,
4641,Glyptograpsidae_4641,55,,
4642,Grapsidae_4642,55,,
4643,Sesarmidae_4643,55,,
4644,Plagusiidae_4644,55,,
4645,Gecarcinidae_4645,55,,
4646,Macrophthalmidae_4646,55,,
4647,Mictyridae_4647,55,,
4648,Ocypodidae_4648,55,,
4649,Xenograpsidae_4649,55,,
4650,Dotillidae_4650,55,,
4651,Pinnotheridae_4651,55,,
4652,Vultocinidae_4652,55,,
4653,Mathildellidae_4653,55,,
4654,Scalopidiidae_4654,55,,
4655,Goneplacidae_4655,55,,
4656,Oziidae_4656,55,,
4657,Eriphiidae_4657,55,,
4658,Trapeziidae_4658,55,,
4659,Panopeidae_4659,55,,
4660,Xanthidae_4660,55,,
4661,Chasmocarcinidae_4661,55,,
4662,Carpiliidae_4662,55,,
4663,Bythograeidae_4663,55,,
4664,Portunidae_4664,55,,
4665,Portunidae_4665,55,,
4666,Thiidae_4666,55,,
4667,Polybiidae_4667,55,,
4668,Carcinidae_4668,55,,
4669,Ovalipidae_4669,55,,
4670,Pseudothelphusidae_4670,55,,
4671,Potamonautidae_4671,55,,
4672,Potamonautidae_4672,55,,
4673,Potamonautidae_4673,55,,
4674,Platythelphusidae_4674,55,,
4675,Gecarcinucidae_4675,55,,
4676,Gecarcinucidae_4676,55,,
4677,Parathelphusidae_4677,55,,
4678,Gecarcinucidae_4678,55,,
4679,Parathelphusidae_4679,55,,
4680,Gecarcinucidae_4680,55,,
4681,Potamidae_4681,55,,
4682,Parthenopidae_4682,55,,
4683,Cancridae_4683,55,,
4684,Hymenosomatidae_4684,55,,
4685,Calappidae_4685,55,,
4686,Leucosiidae_4686,55,,
4687,Corystidae_4687,55,,
4688,Inachidae_4688,55,,
4689,Pisidae_4689,55,,
4690,Majidae_4690,55,,
4691,Epialtidae_4691,55,,
4692,Mithracidae_4692,55,,
4693,Epialtidae_4693,55,,
4694,Dorippidae_4694,55,,
4695,Orithyiidae_4695,55,,
4696,Retroplumidae_4696,55,,
4697,Matutidae_4697,55,,
4698,Trichodactylidae_4698,55,,
4699,Pilumnidae_4699,55,,
4700,Tanaochelidae_4700,55,,
4701,Aethridae_4701,55,,
4702,Belliidae_4702,55,,
4703,Glypheidae_4703,55,,1663.58
4704,Parastacidae_4704,55,,3236.65
4705,Cambaridae_4705,55,,
4706,Cambaridae_4706,55,,
4707,Astacidae_4707,55,,
4708,Enoplometopidae_4708,55,,3290.47
4709,Nephropidae_4709,55,,
4710,Nephropidae_4710,55,,
4711,Thaumastochelidae_4711,55,,
4712,Nephropidae_4712,55,,
4713,Thaumastochelidae_4713,55,,
4714,Nephropidae_4714,55,,
4715,Callianassidae_4715,55,,
4716,Axiidae_4716,55,,
4717,Palinuridae_4717,55,,
4718,Palinuridae_4718,55,,
4719,Palinuridae_4719,55,,
4720,Palinuridae_4720,55,,
4721,Synaxidae_4721,55,,
4722,Palinuridae_4722,55,,
4723,Scyllaridae_4723,55,,
4724,Upogebiidae_4724,55,,
4725,Laomediidae_4725,55,,
4726,Thalassinidae_4726,55,,
4727,Alvinocarididae_4727,55,,
4728,Alpheidae_4728,55,,
4729,Ogyrididae_4729,55,,
4730,Palaemonidae_4730,55,,2958.58
4731,Hippolytidae_4731,55,,
4732,Atyidae_4732,55,,
4733,Crangonidae_4733,55,,
4734,Rhynchocinetidae_4734,55,,
4735,Pandalidae_4735,55,,
4736,Processidae_4736,55,,146.26
4737,Procarididae_4737,55,,
4738,Euphausiidae_4738,55,,
4739,Pseudosquillidae_4739,55,,
4740,Parasquillidae_4740,55,,
4741,Squillidae_4741,55,,
4742,Odontodactylidae_4742,55,,
4743,Takuidae_4743,55,,
4744,Gonodactylidae_4744,55,,
4745,Protosquillidae_4745,55,,
4746,Nannosquillidae_4746,55,,
4747,Nannosquillidae_4747,55,,
4748,Lysiosquillidae_4748,55,,
4749,Nannosquillidae_4749,55,,
4750,Heterosquillidae_4750,55,,
4751,Hemisquillidae_4751,55,,
4752,Nebaliidae_4752,55,,
4753,Lynceidae_4753,55,,
4754,Cyclestheriidae_4754,55,,
4755,Polyphemidae_4755,55,,
4756,Podonidae_4756,55,,
4757,Cercopagididae_4757,55,,
4758,Leptodoridae_4758,55,,
4759,Sididae_4759,55,,
4760,Daphniidae_4760,55,30938,
4761,Chydoridae_4761,55,,
4762,Macrotrichidae_4762,55,,1948.95
4763,Moinidae_4763,55,,
4764,Daphniidae_4764,55,30938,
4765,Bosminidae_4765,55,,
4766,Eocyzicidae_4766,55,,122.95
4767,Cyzicidae_4767,55,,
4768,Limnadiidae_4768,55,,
4769,Leptestheriidae_4769,55,,
4770,Triopsidae_4770,55,,
4771,Artemiidae_4771,55,,
4772,Streptocephalidae_4772,55,,
4773,Cypridinidae_4773,55,,
4774,Cylindroleberididae_4774,55,,
4775,Philomedidae_4775,55,,
4776,Sarsiellidae_4776,55,,
4777,Philomedidae_4777,55,,
4778,Rutidermatidae_4778,55,,
4779,Polycopidae_4779,55,,
4780,Pontocyprididae_4780,55,,
4781,Macrocyprididae_4781,55,,
4782,Cyclocyprididae_4782,55,,
4783,Cyprididae_4783,55,,
4784,Candonidae_4784,55,,
4785,Ilyocyprididae_4785,55,,
4786,Cytherellidae_4786,55,,
4787,Darwinulidae_4787,55,,
4788,Bythocytheridae_4788,55,,
4789,Cytheruridae_4789,55,,
4790,Loxoconchidae_4790,55,,
4791,Krithidae_4791,55,,
4792,Schizocytheridae_4792,55,,
4793,Cytheridae_4793,55,,
4794,Cytherideidae_4794,55,,
4795,Cushmanideidae_4795,55,,
4796,Thaerocytheridae_4796,55,,
4797,Hemicytheridae_4797,55,,
4798,Leptocytheridae_4798,55,,
4799,Trachyleberididae_4799,55,,
4800,Limnocytheridae_4800,55,,
4801,Paradoxostomatidae_4801,55,,
4802,Xestoleberididae_4802,55,,
4803,Eucytheridae_4803,55,,
4804,Bythocytheridae_4804,55,,
4805,Bairdioidea_4805,55,,
4806,Punciidae_4806,55,,
4807,Derocheilocarididae_4807,55,,
4808,Porocephalida_4808,55,,
4809,Raillietiellidae_4809,55,,
4810,Argulidae_4810,55,,
4811,Craterostigmidae_4811,55,,
4812,Himantariidae_4812,55,,
4813,Schendylidae_4813,55,,
4814,Dignathodontidae_4814,55,,
4815,Geophilidae_4815,55,,
4816,Linotaeniidae_4816,55,,
4817,Oryidae_4817,55,,
4818,Ballophilidae_4818,55,,
4819,Aphilodontidae_4819,55,,
4820,Chilenophilidae_4820,55,,
4821,Oryidae_4821,55,,
4822,Mecistocephalidae_4822,55,,
4823,Henicopidae_4823,55,,
4824,Ethopolyidae_4824,55,,
4825,Lithobiidae_4825,55,,
4826,Scolopendridae_4826,55,,
4827,Cryptopidae_4827,55,,
4828,Scolopocryptopidae_4828,55,,
4829,Cryptopidae_4829,55,,
4830,Scutigeridae_4830,55,,
4831,Sphaeropauropodidae_4831,55,,
4832,Eurypauropodidae_4832,55,,
4833,Pauropodidae_4833,55,,
4834,Scutigerellidae_4834,55,,
4835,Scolopendrellidae_4835,55,,
4836,Polydesmidae_4836,55,,
4837,Spirobolidae_4837,55,,
4838,Blaniulidae_4838,55,,
4839,Julidae_4839,55,,
4840,Cambalopsidae_4840,55,,
4841,Spirostreptidae_4841,55,,
4842,Harpagophoridae_4842,55,,
4843,Cambalidae_4843,55,,
4844,Stemmiulidae_4844,55,,
4845,Callipodidae_4845,55,,
4846,Chordeumatida_4846,55,,
4847,Andrognathidae_4847,55,,
4848,Polyzoniidae_4848,55,,
4849,Siphonotidae_4849,55,,87.97
4850,Siphonophoridae_4850,55,,
4851,Glomeridae_4851,55,,
4852,Glomeridesmidae_4852,55,,
4853,Sphaerotheriidae_4853,55,,
4854,Polyxenidae_4854,55,,
4855,Kathlaniidae_4855,23,,242.74
4856,Ascaridiidae_4856,23,,
4857,Acanthocheilidae_4857,23,,
4858,Toxocaridae_4858,23,,57.06
4859,Raphidascarididae_4859,23,,
4860,Heterocheilidae_4860,55,,
4861,Anisakidae_4861,23,,
4862,Anisakidae_4862,23,,
4863,Ascarididae_4863,23,,
4864,Anisakidae_4864,23,,
4865,Kathlaniidae_4865,23,,
4866,Rhabditidae_4866,23,20934,62.73
4867,Neodiplogasteridae_4867,23,,247.44
4868,Strongyloididae_4868,23,,42.49
4869,Trichostrongylidae_4869,23,,
4870,Heligmonellidae_4870,23,,
4871,Trichinellidae_4871,23,,291.1
4872,Trichuridae_4872,23,,
4873,Longidoridae_4873,23,,
4874,Priapulidae_4874,20,,
4875,Philodinidae_4875,20,,511.74
4876,Brachionidae_4876,20,,
4877,Entoprocta_4877,20,,
4878,Spionidae_4878,20,,
4879,Chaetopteridae_4879,20,,
4880,Opheliidae_4880,20,,701.45
4881,Capitellidae_4881,20,32415,
4882,Arenicolidae_4882,20,,
4883,Scalibregmatidae_4883,20,,
4884,Nereididae_4884,20,,
4885,Eunicida_4885,20,,
4886,Urechidae_4886,20,,
4887,Kynotidae_4887,20,,1471.98
4888,Aeolosomatidae_4888,20,,
4889,Glossoscolecidae_4889,20,,
4890,Microchaetidae_4890,20,,
4891,Glossoscolecidae_4891,20,,
4892,Hormogastridae_4892,20,,406.31
4893,Lumbricidae_4893,20,,
4894,Almidae_4894,20,,
4895,Acanthodrilidae_4895,20,,
4896,Ocnerodrilidae_4896,20,,
4897,Eudrilidae_4897,20,,
4898,Megascolecidae_4898,20,,
4899,Moniligastridae_4899,20,,
4900,Enchytraeidae_4900,20,,
4901,Randiellidae_4901,20,,
4902,Komarekionidae_4902,20,,
4903,Sparganophilidae_4903,20,,
4904,Lutodrilidae_4904,20,,
4905,Haplotaxidae_4905,20,,
4906,Haplotaxidae_4906,20,,
4907,Lumbriculidae_4907,20,,
4908,Branchiobdellidae_4908,20,,
4909,Piscicolidae_4909,20,,
4910,Glossiphoniidae_4910,20,23432,
4911,Erpobdellidae_4911,20,,
4912,Haemadipsidae_4912,20,,728.62
4913,Hirudinidae_4913,20,,
4914,Haemopidae_4914,20,,
4915,Cylicobdellidae_4915,20,,187.55
4916,Parvidrilidae_4916,20,,
4917,Phreodrilidae_4917,20,,
4918,Naididae_4918,20,,
4919,Propappidae_4919,20,,
4920,Capilloventridae_4920,20,,
4921,Phoronidae_4921,20,,
4922,Craniidae_4922,20,,86.15
4923,Discinidae_4923,20,,
4924,Gwyniidae_4924,20,,
4925,Platidiidae_4925,20,,
4926,Kraussinidae_4926,20,,
4927,Laqueidae_4927,20,,
4928,Zeilleriidae_4928,20,,
4929,Terebratellidae_4929,20,,
4930,Cancellothyrididae_4930,20,,
4931,Terebratulidae_4931,20,,
4932,Dyscoliidae_4932,20,,
4933,Gryphidae_4933,20,,
4934,Hemithyrididae_4934,20,,
4935,Basiliolidae_4935,20,,
4936,Lingulidae_4936,20,,
4937,Loliginidae_4937,55,,333.28
4938,Sepiolidae_4938,55,,5280.01
4939,Idiosepiidae_4939,55,,
4940,Sepiidae_4940,55,,
4941,Spirulidae_4941,55,,4785.53
4942,Bathyteuthidae_4942,55,,
4943,Enoploteuthidae_4943,55,,
4944,Joubiniteuthidae_4944,55,,
4945,Ommastrephidae_4945,55,,
4946,Pyroteuthidae_4946,55,,
4947,Ocythoidae_4947,55,,
4948,Argonautidae_4948,55,,
4949,Alloposidae_4949,55,,649.18
4950,Tremoctopodidae_4950,55,,
4951,Vitreledonellidae_4951,55,,
4952,Bolitaenidae_4952,55,,
4953,Octopodidae_4953,55,,
4954,Stauroteuthidae_4954,55,,
4955,Opisthoteuthidae_4955,55,,
4956,Vampyroteuthidae_4956,55,,
4957,Nautilidae_4957,55,,
4958,Leptochitonidae_4958,55,,
4959,Nierstraszellidae_4959,55,,
4960,Lepidopleuridae_4960,55,,
4961,Ferreiraellidae_4961,55,,
4962,Hanleyidae_4962,55,,
4963,Callistoplacidae_4963,55,,
4964,Ischnochitonidae_4964,55,,
4965,Chaetopleuridae_4965,55,,
4966,Loricidae_4966,55,,
4967,Chitonidae_4967,55,,
4968,Tonicellidae_4968,55,,
4969,Cryptoplacidae_4969,55,,
4970,Acanthochitonidae_4970,55,,
4971,Hemiarthridae_4971,55,,
4972,Mopaliidae_4972,55,,
4973,Callochitonidae_4973,55,,
4974,Prochaetodermatidae_4974,55,,
4975,Epimeniidae_4975,55,,
4976,Epimeniidae_4976,55,,
4977,Simrothiellidae_4977,55,,
4978,Neomeniidae_4978,55,,
4979,Dondersiidae_4979,55,,
4980,Gymnomeniidae_4980,55,,
4981,Limifossoridae_4981,55,,
4982,Chaetodermatidae_4982,55,,
4983,Scutopodidae_4983,55,,
4984,Neopilinidae_4984,55,,
4985,Mytilidae_4985,55,,
4986,Spondylidae_4986,55,,
4987,Propeamussiidae_4987,55,,
4988,Pectinidae_4988,55,,
4989,Anomiidae_4989,55,,
4990,Plicatulidae_4990,55,,
4991,Placunidae_4991,55,,
4992,Dimyidae_4992,55,,
4993,Gryphaeidae_4993,55,,
4994,Ostreidae_4994,55,,
4995,Limidae_4995,55,,
4996,Malleidae_4996,55,,
4997,Pulvinitidae_4997,55,,
4998,Pteriidae_4998,55,,
4999,Isognomonidae_4999,55,,
5000,Pinnidae_5000,55,,
5001,Cucullaeidae_5001,55,,
5002,Arcidae_5002,55,,
5003,Philobryidae_5003,55,,
5004,Philobryidae_5004,55,,
5005,Limopsidae_5005,55,,
5006,Noetiidae_5006,55,,
5007,Glycymerididae_5007,55,,
5008,Manzanellidae_5008,55,,
5009,Malletiidae_5009,55,,
5010,Yoldiidae_5010,55,,
5011,Nuculanidae_5011,55,,
5012,Solemyidae_5012,55,,
5013,Nuculidae_5013,55,,
5014,Unionidae_5014,55,,
5015,Margaritiferidae_5015,55,,
5016,Mutelidae_5016,55,,
5017,Etheriidae_5017,55,,
5018,Mycetopodidae_5018,55,,
5019,Iridinidae_5019,55,,
5020,Hyriidae_5020,55,,
5021,Trigoniidae_5021,55,,
5022,Astartidae_5022,55,,
5023,Crassatellidae_5023,55,,
5024,Carditidae_5024,55,,
5025,Condylocardiidae_5025,55,,
5026,Arcticidae_5026,55,,
5027,Cardiidae_5027,55,,
5028,Donacidae_5028,55,,
5029,Psammobiidae_5029,55,,
5030,Solecurtidae_5030,55,,
5031,Semelidae_5031,55,,
5032,Tellinidae_5032,55,,
5033,Hemidonacidae_5033,55,,
5034,Trapezidae_5034,55,,
5035,Glossidae_5035,55,,
5036,Kelliellidae_5036,55,,
5037,Vesicomyidae_5037,55,,
5038,Turtoniidae_5038,55,,
5039,Veneridae_5039,55,,
5040,Petricolidae_5040,55,,
5041,Glauconomidae_5041,55,,
5042,Petricolidae_5042,55,,
5043,Mactridae_5043,55,,
5044,Mesodesmatidae_5044,55,,
5045,Cyrenidae_5045,55,,
5046,Sphaeriidae_5046,55,,
5047,Fimbriidae_5047,55,,
5048,Ungulinidae_5048,55,,
5049,Cyrenoididae_5049,55,,
5050,Lucinidae_5050,55,,
5051,Thyasiridae_5051,55,,
5052,Gaimardiidae_5052,55,,
5053,Cyamiidae_5053,55,,
5054,Dreissenidae_5054,55,,
5055,Myidae_5055,55,,
5056,Corbulidae_5056,55,,
5057,Teredinidae_5057,55,,
5058,Pholadidae_5058,55,,
5059,Hiatellidae_5059,55,,
5060,Pharidae_5060,55,,
5061,Solenidae_5061,55,,
5062,Montacutidae_5062,55,,
5063,Lasaeidae_5063,55,,
5064,Galeommatidae_5064,55,,
5065,Lasaeidae_5065,55,,
5066,Montacutidae_5066,55,,
5067,Gastrochaenidae_5067,55,,
5068,Verticordiidae_5068,55,,
5069,Cuspidariidae_5069,55,,
5070,Thraciidae_5070,55,,
5071,Periplomatidae_5071,55,,
5072,Lyonsiidae_5072,55,,
5073,Pandoridae_5073,55,,
5074,Laternulidae_5074,55,,
5075,Cleidothaeridae_5075,55,,
5076,Neritopsidae_5076,55,,
5077,Neritidae_5077,55,,
5078,Phenacolepadidae_5078,55,,
5079,Hydrocenidae_5079,55,,
5080,Helicinidae_5080,55,,
5081,Neritiliidae_5081,55,,
5082,Eoacmaeidae_5082,55,,
5083,Patellidae_5083,55,,
5084,Lepetidae_5084,55,,
5085,Lottiidae_5085,55,23851,
5086,Nacellidae_5086,55,,
5087,Acmaeidae_5087,55,,
5088,Scissurellidae_5088,55,,
5089,Phasianellidae_5089,55,,
5090,Colloniidae_5090,55,,
5091,Trochidae_5091,55,,
5092,Areneidae_5092,55,,
5093,Turbinidae_5093,55,,
5094,Solariellidae_5094,55,,
5095,Tegulidae_5095,55,,
5096,Skeneidae_5096,55,,
5097,Margaritidae_5097,55,,
5098,Tegulidae_5098,55,,
5099,Calliostomatidae_5099,55,,
5100,Fissurellidae_5100,55,,
5101,Pseudococculinidae_5101,55,,
5102,Lepetodrilidae_5102,55,,
5103,Haliotidae_5103,55,,
5104,Chilodontidae_5104,55,,2719.15
5105,Seguenziidae_5105,55,,
5106,Chilodontidae_5106,55,,2719.15
5107,Pleurotomariidae_5107,55,,
5108,Rissoellidae_5108,55,,
5109,Acteonidae_5109,55,,
5110,Aplustridae_5110,55,,
5111,Acteonidae_5111,55,,
5112,Bathydorididae_5112,55,,
5113,Discodorididae_5113,55,,
5114,Dorididae_5114,55,,
5115,Anadoridoidea_5115,55,,
5116,Dendrodorididae_5116,55,,
5117,Chromodorididae_5117,55,,
5118,Arminidae_5118,55,,
5119,Samlidae_5119,55,,
5120,Fionoidea_5120,55,,
5121,Pleurobranchidae_5121,55,,
5122,Pneumodermatidae_5122,55,,
5123,Cymbuliidae_5123,55,,
5124,Limacinidae_5124,55,,
5125,Creseidae_5125,55,,
5126,Cavoliniidae_5126,55,,
5127,Aplysiidae_5127,55,,
5128,Akeridae_5128,55,,
5129,Runcinidae_5129,55,,
5130,Diaphanidae_5130,55,,
5131,Scaphandridae_5131,55,,
5132,Philinoglossidae_5132,55,,
5133,Cylichnidae_5133,55,,
5134,Diaphanidae_5134,55,,
5135,Bullidae_5135,55,,
5136,Haminoeidae_5136,55,,
5137,Philinidae_5137,55,,
5138,Tylodinidae_5138,55,,
5139,Umbraculidae_5139,55,,
5140,Siphonariidae_5140,55,,
5141,Oxynoeidae_5141,55,,
5142,Volvatellidae_5142,55,,
5143,Cylindrobullidae_5143,55,,
5144,Limapontiidae_5144,55,,909.76
5145,Plakobranchidae_5145,55,,
5146,Platyhedylidae_5146,55,,
5147,Dorcasiidae_5147,55,,
5148,Camaenidae_5148,55,,
5149,Rhytididae_5149,55,,
5150,Rhytididae_5150,55,,
5151,Rhytididae_5151,55,,
5152,Urocoptidae_5152,55,,
5153,Urocoptidae_5153,55,,
5154,Eucalodiidae_5154,55,,
5155,Cerionidae_5155,55,,
5156,Hygromiidae_5156,55,,
5157,Hygromiidae_5157,55,,
5158,Elonidae_5158,55,,
5159,Helicidae_5159,55,,
5160,Trissexodontidae_5160,55,,
5161,Helicodontidae_5161,55,,
5162,Humboldtianidae_5162,55,,
5163,Bradybaenidae_5163,55,,
5164,Hygromiidae_5164,55,,
5165,Enidae_5165,55,,
5166,Arionidae_5166,55,,
5167,Subulinidae_5167,55,,
5168,Endodontidae_5168,55,,
5169,Ariophantidae_5169,55,,
5170,Agriolimacidae_5170,55,,
5171,Clausiliidae_5171,55,,
5172,Rhytididae_5172,55,,
5173,Rhytididae_5173,55,,
5174,Rhytididae_5174,55,,
5175,Chlamydephoridae_5175,55,,
5176,Rhytididae_5176,55,,
5177,Paryphantidae_5177,55,,
5178,Polygyridae_5178,55,,
5179,Vertiginidae_5179,55,,
